time	Ix(U40:VDD)
4.601028080042584e-004	-3.232264e-004
4.601065520099362e-004	-3.192061e-004
4.601140400212919e-004	-3.115823e-004
4.601214182547626e-004	-3.044252e-004
4.601361747217040e-004	-2.923347e-004
4.601438989003790e-004	-2.884625e-004
4.601496433613211e-004	-2.875422e-004
4.601559598556011e-004	-2.873877e-004
4.601595945418682e-004	-2.873830e-004
4.601648120958441e-004	-2.873944e-004
4.601752472037960e-004	-2.873925e-004
4.601791297840962e-004	-2.873924e-004
4.601868949446967e-004	-2.873913e-004
4.601913019819257e-004	-2.873905e-004
4.601941239503614e-004	-2.873902e-004
4.601948202886629e-004	-2.873905e-004
4.601976056418688e-004	-2.873902e-004
4.602000000000000e-004	-2.873903e-004
4.602002394358132e-004	-2.873804e-004
4.602007183074394e-004	-2.873741e-004
4.602016760506919e-004	-2.873719e-004
4.602035915371969e-004	-2.873706e-004
4.650439172379783e-004	-2.873704e-004
4.651000000000000e-004	-2.873704e-004
4.651009344676555e-004	-2.863114e-004
4.651028034029663e-004	-2.843014e-004
4.651065412735880e-004	-2.804738e-004
4.651140170148314e-004	-2.733973e-004
4.651258801704295e-004	-2.644231e-004
4.651317112028555e-004	-2.621406e-004
4.651370352611204e-004	-2.617096e-004
4.651423905930023e-004	-2.616822e-004
4.651475143009029e-004	-2.616808e-004
4.651538139363257e-004	-2.616819e-004
4.651664132071712e-004	-2.616812e-004
4.651748014583091e-004	-2.616809e-004
4.651832234977242e-004	-2.616807e-004
4.651887161863012e-004	-2.616791e-004
4.651896114959359e-004	-2.616803e-004
4.651931927344747e-004	-2.616804e-004
4.651959354383861e-004	-2.616803e-004
4.651973562845950e-004	-2.616803e-004
4.652000000000000e-004	-2.616803e-004
4.652002643715405e-004	-2.616706e-004
4.652007931146215e-004	-2.616650e-004
4.652018506007835e-004	-2.616638e-004
4.652039655731076e-004	-2.616631e-004
4.700000000000000e-004	-2.616630e-004
4.700004817920706e-004	-2.616530e-004
4.700014453762117e-004	-2.616470e-004
4.700033725444938e-004	-2.616459e-004
4.700072268810581e-004	-2.616456e-004
4.700149355541867e-004	-2.616454e-004
4.700265615385755e-004	-2.616451e-004
4.700401820477122e-004	-2.616448e-004
4.700609488375166e-004	-2.616794e-004
4.700696045020987e-004	-2.628177e-004
4.700779059915092e-004	-2.666450e-004
4.700835284627006e-004	-2.711673e-004
4.700899078539066e-004	-2.774127e-004
4.700910980934153e-004	-2.786306e-004
4.700964790609353e-004	-2.841845e-004
4.700987146691351e-004	-2.864359e-004
4.701000000000000e-004	-2.877054e-004
4.701001285330865e-004	-2.874897e-004
4.701003855992595e-004	-2.870196e-004
4.701008997316055e-004	-2.861589e-004
4.701019279962974e-004	-2.847587e-004
4.701039845256814e-004	-2.823174e-004
4.701080975844493e-004	-2.775617e-004
4.701163237019850e-004	-2.683863e-004
4.701327759370565e-004	-2.526211e-004
4.701409996988912e-004	-2.478553e-004
4.701466577553992e-004	-2.468948e-004
4.701529204938878e-004	-2.467906e-004
4.701565035401730e-004	-2.467867e-004
4.701618443484524e-004	-2.467951e-004
4.701725259650112e-004	-2.467932e-004
4.701786367668824e-004	-2.467932e-004
4.701877783962577e-004	-2.467922e-004
4.702000000000000e-004	-2.467920e-004
4.702004931067760e-004	-2.467814e-004
4.702014793203280e-004	-2.467753e-004
4.702034517474320e-004	-2.467744e-004
4.751000000000001e-004	-2.467743e-004
4.751011328948904e-004	-2.451020e-004
4.751033986846712e-004	-2.418065e-004
4.751079302642328e-004	-2.352863e-004
4.751169934233559e-004	-2.230773e-004
4.751334710646538e-004	-2.053721e-004
4.751405159728864e-004	-2.016769e-004
4.751468928635865e-004	-2.011751e-004
4.751513067897460e-004	-2.011718e-004
4.751563782163697e-004	-2.011730e-004
4.751665210696171e-004	-2.011725e-004
4.751797142935053e-004	-2.011723e-004
4.751875458371829e-004	-2.011721e-004
4.752000000000001e-004	-2.011731e-004
4.752004940478308e-004	-2.011633e-004
4.752014821434921e-004	-2.011579e-004
4.752034583348150e-004	-2.011575e-004
4.799000000000000e-004	-2.011574e-004
4.800000000000000e-004	-2.011574e-004
4.800004839952883e-004	-2.011101e-004
4.800014519858649e-004	-2.010847e-004
4.800033879670182e-004	-2.010825e-004
4.800072599293247e-004	-2.010814e-004
4.800150038539376e-004	-2.010804e-004
4.800266174573469e-004	-2.010825e-004
4.800319426850953e-004	-2.013393e-004
4.800365960516573e-004	-2.026942e-004
4.800409490374609e-004	-2.063335e-004
4.800455398699015e-004	-2.134836e-004
4.800500072673876e-004	-2.237517e-004
4.800548642691844e-004	-2.382336e-004
4.800598303308454e-004	-2.559418e-004
4.800652449153281e-004	-2.778133e-004
4.800706366396419e-004	-3.015089e-004
4.800761631619463e-004	-3.270467e-004
4.800808378137751e-004	-3.489133e-004
4.800866724021708e-004	-3.758650e-004
4.800916476652849e-004	-3.976104e-004
4.800933663158480e-004	-4.047382e-004
4.800968036169741e-004	-4.182090e-004
4.801000000000000e-004	-4.301392e-004
4.801003196383026e-004	-4.285230e-004
4.801009589149078e-004	-4.258072e-004
4.801022374681181e-004	-4.220480e-004
4.801047945745389e-004	-4.164021e-004
4.801082505649235e-004	-4.091521e-004
4.801132548442007e-004	-3.985206e-004
4.801232634027552e-004	-3.773894e-004
4.801432805198641e-004	-3.370142e-004
4.801536351857122e-004	-3.186731e-004
4.801607311829286e-004	-3.087012e-004
4.801653476489728e-004	-3.040419e-004
4.801691285779304e-004	-3.017694e-004
4.801726602347511e-004	-3.008780e-004
4.801768773686765e-004	-3.006318e-004
4.801800296478510e-004	-3.006108e-004
4.801843961070529e-004	-3.006097e-004
4.801897748283768e-004	-3.006100e-004
4.802000000000001e-004	-3.006225e-004
4.802004847560774e-004	-3.006043e-004
4.802014542682319e-004	-3.005933e-004
4.802189054870139e-004	-3.005926e-004
4.802363567057958e-004	-3.005921e-004
4.802538079245778e-004	-3.005917e-004
4.802712591433598e-004	-3.005916e-004
4.802887103621417e-004	-3.005916e-004
4.803061615809237e-004	-3.005918e-004
4.803236127997056e-004	-3.005922e-004
4.851000000000001e-004	-3.005913e-004
4.851007399470022e-004	-3.000070e-004
4.851022198410066e-004	-2.989463e-004
4.851051796290153e-004	-2.970637e-004
4.851110992050327e-004	-2.936382e-004
4.851156338821082e-004	-2.914873e-004
4.851195919915099e-004	-2.903272e-004
4.851233098749676e-004	-2.898941e-004
4.851272813831756e-004	-2.897808e-004
4.851301946391095e-004	-2.897668e-004
4.851342312248564e-004	-2.897708e-004
4.851423043963502e-004	-2.897700e-004
4.851584507393380e-004	-2.897698e-004
4.851677073140247e-004	-2.897695e-004
4.851814868506267e-004	-2.897693e-004
4.851873638017490e-004	-2.897672e-004
4.851900106897684e-004	-2.897691e-004
4.851935398737944e-004	-2.897686e-004
4.852000000000001e-004	-2.897684e-004
4.852004696685007e-004	-2.897582e-004
4.852014090055018e-004	-2.897517e-004
4.852032876795041e-004	-2.897500e-004
4.899000000000001e-004	-2.897496e-004
4.900000000000001e-004	-2.897497e-004
4.900004851257620e-004	-2.897394e-004
4.900014553772859e-004	-2.897328e-004
4.900033958803335e-004	-2.897309e-004
4.900072768864288e-004	-2.897304e-004
4.900150388986194e-004	-2.897302e-004
4.900266569939865e-004	-2.897299e-004
4.900399602231692e-004	-2.897295e-004
4.900604663879710e-004	-2.897291e-004
4.900689676632532e-004	-2.897288e-004
4.900743506589841e-004	-2.897320e-004
4.900783624179061e-004	-2.900201e-004
4.900835416988143e-004	-2.913850e-004
4.900884065663664e-004	-2.937116e-004
4.900928619155085e-004	-2.963860e-004
4.900946332957908e-004	-2.975166e-004
4.900964572394355e-004	-2.986878e-004
4.901000000000000e-004	-3.009344e-004
4.901003542760565e-004	-3.004840e-004
4.901010628281694e-004	-2.997126e-004
4.901024799323952e-004	-2.986003e-004
4.901053141408468e-004	-2.968485e-004
4.901109825577500e-004	-2.936337e-004
4.901201943719073e-004	-2.892239e-004
4.901264755452703e-004	-2.873968e-004
4.901315847940965e-004	-2.868879e-004
4.901370557454399e-004	-2.867653e-004
4.901405284106502e-004	-2.867562e-004
4.901454423474160e-004	-2.867705e-004
4.901552702209474e-004	-2.867653e-004
4.901749259680104e-004	-2.867622e-004
4.901762823662249e-004	-2.867627e-004
4.901780908971775e-004	-2.867653e-004
4.901817079590827e-004	-2.867656e-004
4.901889420828931e-004	-2.867653e-004
4.902000000000001e-004	-2.867640e-004
4.902005080864598e-004	-2.867536e-004
4.902015242593794e-004	-2.867465e-004
4.902035566052186e-004	-2.867442e-004
4.951000000000001e-004	-2.867442e-004
4.951008015231733e-004	-2.859700e-004
4.951024045695198e-004	-2.845292e-004
4.951056106622128e-004	-2.818849e-004
4.951120228475987e-004	-2.769980e-004
4.951188567941839e-004	-2.726542e-004
4.951234023677555e-004	-2.708821e-004
4.951274564512453e-004	-2.703205e-004
4.951317726244016e-004	-2.702074e-004
4.951347389359532e-004	-2.701980e-004
4.951389365371666e-004	-2.702025e-004
4.951473317395934e-004	-2.702018e-004
4.951664191902926e-004	-2.702018e-004
4.951802014653658e-004	-2.702002e-004
4.951844679689758e-004	-2.702010e-004
4.951901566404559e-004	-2.702007e-004
4.952000000000001e-004	-2.702003e-004
4.952004844069839e-004	-2.701905e-004
4.952014532209516e-004	-2.701847e-004
4.952033908488868e-004	-2.701833e-004
4.999000000000002e-004	-2.701829e-004
5.000000000000001e-004	-2.701830e-004
5.000004850377758e-004	-2.701628e-004
5.000014551133270e-004	-2.701502e-004
5.000033952644296e-004	-2.701468e-004
5.000072755666347e-004	-2.701457e-004
5.000150361710449e-004	-2.701452e-004
5.000266532429749e-004	-2.701446e-004
5.000399534852047e-004	-2.701439e-004
5.000573688716415e-004	-2.701432e-004
5.000644276784791e-004	-2.701486e-004
5.000696739124294e-004	-2.704626e-004
5.000738207950451e-004	-2.716601e-004
5.000779599111714e-004	-2.743894e-004
5.000822543107601e-004	-2.786911e-004
5.000858195782641e-004	-2.830459e-004
5.000902714051526e-004	-2.889157e-004
5.000910963462230e-004	-2.900235e-004
5.000927462283639e-004	-2.922343e-004
5.000960459926456e-004	-2.965475e-004
5.001000000000000e-004	-3.015462e-004
5.001003954007354e-004	-3.007903e-004
5.001011862022063e-004	-2.995980e-004
5.001027678051480e-004	-2.980917e-004
5.001059310110315e-004	-2.958991e-004
5.001103179828960e-004	-2.930009e-004
5.001190919266249e-004	-2.876783e-004
5.001313139414148e-004	-2.820792e-004
5.001383502191999e-004	-2.805511e-004
5.001455066171673e-004	-2.802501e-004
5.001511356351153e-004	-2.802262e-004
5.001573128816646e-004	-2.802286e-004
5.001672990396033e-004	-2.802268e-004
5.001800276841224e-004	-2.802263e-004
5.001863358768503e-004	-2.802273e-004
5.001894790899320e-004	-2.802267e-004
5.001936700407074e-004	-2.802261e-004
5.002000000000001e-004	-2.802266e-004
5.002006329959293e-004	-2.802144e-004
5.002018989877879e-004	-2.802062e-004
5.002044309715049e-004	-2.802043e-004
5.049000000000001e-004	-2.802042e-004
5.049999999999988e-004	-2.802042e-004
5.050999999999952e-004	-2.802045e-004
5.051000000000000e-004	-2.802051e-004
5.051000000000095e-004	-2.802137e-004
5.051000000000286e-004	-2.802180e-004
5.051000228673185e-004	-2.801983e-004
5.051000457346085e-004	-2.801776e-004
5.051000686018983e-004	-2.801560e-004
5.051000914691882e-004	-2.801334e-004
5.051001143364781e-004	-2.801099e-004
5.051001372037681e-004	-2.800855e-004
5.051001600710579e-004	-2.800602e-004
5.051003201421255e-004	-2.798878e-004
5.051006402842605e-004	-2.795617e-004
5.051012805685305e-004	-2.789828e-004
5.051025611370706e-004	-2.779455e-004
5.051051222741508e-004	-2.759747e-004
5.051102445483112e-004	-2.723460e-004
5.051204890966320e-004	-2.665640e-004
5.051254911056630e-004	-2.651119e-004
5.051304768283521e-004	-2.648147e-004
5.051354550336655e-004	-2.647818e-004
5.051404158284712e-004	-2.647794e-004
5.051462672640628e-004	-2.647812e-004
5.051579701352461e-004	-2.647798e-004
5.051765942576333e-004	-2.647794e-004
5.051855225441319e-004	-2.647804e-004
5.051908536098006e-004	-2.647793e-004
5.051928919124417e-004	-2.647793e-004
5.051959233947176e-004	-2.647791e-004
5.052000000000000e-004	-2.647790e-004
5.052004076605283e-004	-2.647690e-004
5.052012229815847e-004	-2.647628e-004
5.052028536236976e-004	-2.647612e-004
5.099000000000001e-004	-2.647607e-004
5.100000000000000e-004	-2.647607e-004
5.100004850430394e-004	-2.647506e-004
5.100014551291182e-004	-2.647443e-004
5.100033953012757e-004	-2.647428e-004
5.100072756455908e-004	-2.647422e-004
5.100150363342210e-004	-2.647421e-004
5.100266541859330e-004	-2.647417e-004
5.100402232219967e-004	-2.647414e-004
5.100609417618122e-004	-2.647410e-004
5.100695690392788e-004	-2.647473e-004
5.100750410491714e-004	-2.651887e-004
5.100807052100066e-004	-2.669258e-004
5.100855651896111e-004	-2.696905e-004
5.100908174992919e-004	-2.734852e-004
5.100944286227656e-004	-2.762601e-004
5.101000000000000e-004	-2.805673e-004
5.101005571377234e-004	-2.798001e-004
5.101016714131703e-004	-2.785172e-004
5.101038999640640e-004	-2.765309e-004
5.101083570658515e-004	-2.729848e-004
5.101148988351143e-004	-2.681808e-004
5.101279823736399e-004	-2.606392e-004
5.101346398669355e-004	-2.587368e-004
5.101410383624090e-004	-2.583957e-004
5.101461878498229e-004	-2.583743e-004
5.101518164546654e-004	-2.583749e-004
5.101605552167617e-004	-2.583745e-004
5.101780327409543e-004	-2.583741e-004
5.101862396750505e-004	-2.583738e-004
5.102000000000000e-004	-2.583846e-004
5.102005119912842e-004	-2.583675e-004
5.102015359738525e-004	-2.583560e-004
5.102035839389892e-004	-2.583537e-004
5.151000000000000e-004	-2.583540e-004
5.151009233641836e-004	-2.572835e-004
5.151027700925509e-004	-2.552452e-004
5.151064635492853e-004	-2.513794e-004
5.151138504627544e-004	-2.443303e-004
5.151261233819125e-004	-2.352247e-004
5.151316221830438e-004	-2.332907e-004
5.151374105865863e-004	-2.329893e-004
5.151416020619246e-004	-2.329801e-004
5.151463267011220e-004	-2.329821e-004
5.151557759795166e-004	-2.329814e-004
5.151746745363060e-004	-2.329811e-004
5.151853070344777e-004	-2.329798e-004
5.151897300418392e-004	-2.329809e-004
5.151941026568514e-004	-2.329805e-004
5.152000000000001e-004	-2.329804e-004
5.152004667504571e-004	-2.329707e-004
5.152014002513714e-004	-2.329654e-004
5.152032672531999e-004	-2.329645e-004
5.199286379276255e-004	-2.329641e-004
5.200000000000001e-004	-2.329642e-004
5.200004726303989e-004	-2.329345e-004
5.200014178911963e-004	-2.329167e-004
5.200033084127914e-004	-2.329128e-004
5.200070894559815e-004	-2.329112e-004
5.200146515423617e-004	-2.329106e-004
5.200263022960282e-004	-2.329097e-004
5.200394016455269e-004	-2.329084e-004
5.200549892646944e-004	-2.332378e-004
5.200618668862044e-004	-2.349759e-004
5.200681615401558e-004	-2.398087e-004
5.200729275560385e-004	-2.463588e-004
5.200782639787848e-004	-2.562260e-004
5.200825268884763e-004	-2.652270e-004
5.200873490664627e-004	-2.759109e-004
5.200908086390865e-004	-2.835660e-004
5.200930808547524e-004	-2.884777e-004
5.200954555686683e-004	-2.933753e-004
5.201000000000000e-004	-3.023367e-004
5.201004544431332e-004	-3.011086e-004
5.201013633293996e-004	-2.992593e-004
5.201031811019322e-004	-2.969949e-004
5.201068166469975e-004	-2.935938e-004
5.201108147966917e-004	-2.899064e-004
5.201188110960798e-004	-2.827400e-004
5.201348036948561e-004	-2.700918e-004
5.201435325822846e-004	-2.653965e-004
5.201499249346291e-004	-2.640202e-004
5.201574979862703e-004	-2.637157e-004
5.201622480307729e-004	-2.637044e-004
5.201679688921133e-004	-2.637078e-004
5.201794106147943e-004	-2.637060e-004
5.201879741634339e-004	-2.637059e-004
5.202000000000001e-004	-2.636915e-004
5.202005330876812e-004	-2.636894e-004
5.202015992630434e-004	-2.636870e-004
5.202037316137676e-004	-2.636845e-004
5.250000000000001e-004	-2.636841e-004
5.251000000000000e-004	-2.636857e-004
5.251007988749430e-004	-2.629657e-004
5.251023966248290e-004	-2.616433e-004
5.251055921246009e-004	-2.592305e-004
5.251119831241448e-004	-2.547631e-004
5.251181832049939e-004	-2.511371e-004
5.251225698079309e-004	-2.495105e-004
5.251264750048862e-004	-2.489385e-004
5.251307906265008e-004	-2.487981e-004
5.251338935261117e-004	-2.487855e-004
5.251380421933810e-004	-2.487889e-004
5.251463395279197e-004	-2.487879e-004
5.251629341969969e-004	-2.487877e-004
5.251668106618455e-004	-2.487875e-004
5.251745635915426e-004	-2.487873e-004
5.251844941406058e-004	-2.487868e-004
5.251880506479739e-004	-2.487868e-004
5.251928869852637e-004	-2.487869e-004
5.252000000000001e-004	-2.487889e-004
5.252004726473322e-004	-2.487775e-004
5.252014179419963e-004	-2.487701e-004
5.252033085313248e-004	-2.487684e-004
5.300000000000001e-004	-2.487680e-004
5.300004561170631e-004	-2.487579e-004
5.300013683511890e-004	-2.487515e-004
5.300031928194409e-004	-2.487499e-004
5.300068417559448e-004	-2.487493e-004
5.300141396289524e-004	-2.487492e-004
5.300258445609820e-004	-2.487488e-004
5.300388431564636e-004	-2.487485e-004
5.300594151888122e-004	-2.487481e-004
5.300678022294109e-004	-2.487470e-004
5.300731469886019e-004	-2.488427e-004
5.300773210211799e-004	-2.494699e-004
5.300820730421015e-004	-2.512873e-004
5.300851879085346e-004	-2.531140e-004
5.300896078893568e-004	-2.561990e-004
5.300914913004385e-004	-2.575976e-004
5.300952581226019e-004	-2.604573e-004
5.301000000000000e-004	-2.640244e-004
5.301004741877399e-004	-2.633785e-004
5.301014225632195e-004	-2.622973e-004
5.301033193141787e-004	-2.606545e-004
5.301071128160972e-004	-2.577828e-004
5.301134572990559e-004	-2.533026e-004
5.301261462649731e-004	-2.460177e-004
5.301330264333709e-004	-2.438932e-004
5.301389942713309e-004	-2.434540e-004
5.301450809777517e-004	-2.433984e-004
5.301504908590028e-004	-2.433944e-004
5.301565097610079e-004	-2.433993e-004
5.301685475650180e-004	-2.433969e-004
5.301759243919799e-004	-2.433967e-004
5.301852463460762e-004	-2.433975e-004
5.301877099133430e-004	-2.433972e-004
5.301926370478764e-004	-2.433954e-004
5.302000000000001e-004	-2.433923e-004
5.302005000460992e-004	-2.433831e-004
5.302015001382974e-004	-2.433771e-004
5.302035003226939e-004	-2.433753e-004
5.351000000000001e-004	-2.433754e-004
5.351009273132308e-004	-2.423454e-004
5.351027819396922e-004	-2.403973e-004
5.351064911926152e-004	-2.367195e-004
5.351139096984609e-004	-2.297817e-004
5.351216760452353e-004	-2.235611e-004
5.351265269889807e-004	-2.209962e-004
5.351306333513684e-004	-2.201145e-004
5.351354615933833e-004	-2.199108e-004
5.351390019704286e-004	-2.198983e-004
5.351433729103002e-004	-2.198982e-004
5.351509719411449e-004	-2.198984e-004
5.351696038766206e-004	-2.198981e-004
5.351764716241927e-004	-2.198976e-004
5.351877392295493e-004	-2.198970e-004
5.351906886789361e-004	-2.198974e-004
5.351941011012265e-004	-2.198972e-004
5.352000000000001e-004	-2.198968e-004
5.352004667736100e-004	-2.198872e-004
5.352014003208298e-004	-2.198817e-004
5.352032674152694e-004	-2.198806e-004
5.399481573793489e-004	-2.198802e-004
5.400000000000001e-004	-2.198803e-004
5.400004632033256e-004	-2.198604e-004
5.400013896099766e-004	-2.198485e-004
5.400032424232786e-004	-2.198458e-004
5.400069480498824e-004	-2.198448e-004
5.400143593030901e-004	-2.198444e-004
5.400260398775261e-004	-2.198438e-004
5.400389888973285e-004	-2.198432e-004
5.400563918287205e-004	-2.198405e-004
5.400633285462768e-004	-2.201521e-004
5.400683876274759e-004	-2.214074e-004
5.400724674349649e-004	-2.240913e-004
5.400772871822753e-004	-2.293463e-004
5.400811038249590e-004	-2.346705e-004
5.400854612948229e-004	-2.415137e-004
5.400921484755190e-004	-2.522751e-004
5.401000000000000e-004	-2.646451e-004
5.401007851524480e-004	-2.632193e-004
5.401023554573442e-004	-2.610664e-004
5.401054960671366e-004	-2.579428e-004
5.401117772867213e-004	-2.522073e-004
5.401182422727242e-004	-2.464873e-004
5.401311722447297e-004	-2.364531e-004
5.401393248276442e-004	-2.321729e-004
5.401456201362476e-004	-2.308574e-004
5.401527569621387e-004	-2.305840e-004
5.401573921145571e-004	-2.305754e-004
5.401631413017103e-004	-2.305816e-004
5.401746396760169e-004	-2.305815e-004
5.401770032513868e-004	-2.305810e-004
5.401817304021264e-004	-2.305783e-004
5.401911847036057e-004	-2.305782e-004
5.402000000000000e-004	-2.305789e-004
5.402005824648113e-004	-2.305671e-004
5.402017473944339e-004	-2.305595e-004
5.402040772536791e-004	-2.305578e-004
5.450000000000000e-004	-2.305576e-004
5.451000000000000e-004	-2.305573e-004
5.451008980373762e-004	-2.295935e-004
5.451026941121286e-004	-2.277793e-004
5.451062862616334e-004	-2.243605e-004
5.451134705606429e-004	-2.180203e-004
5.451235051469725e-004	-2.107671e-004
5.451286427980471e-004	-2.086764e-004
5.451332190993995e-004	-2.081658e-004
5.451379462326615e-004	-2.080930e-004
5.451413303282996e-004	-2.080879e-004
5.451459907080385e-004	-2.080932e-004
5.451553114675165e-004	-2.080913e-004
5.451739529864722e-004	-2.080911e-004
5.451852754845650e-004	-2.080908e-004
5.452000000000000e-004	-2.080909e-004
5.452005021001940e-004	-2.080801e-004
5.452015063005821e-004	-2.080739e-004
5.452035147013582e-004	-2.080731e-004
5.500000000000000e-004	-2.080730e-004
5.500004591525986e-004	-2.080630e-004
5.500013774577957e-004	-2.080570e-004
5.500032140681897e-004	-2.080557e-004
5.500068872889779e-004	-2.080553e-004
5.500142337305542e-004	-2.080551e-004
5.500259281309425e-004	-2.080547e-004
5.500393193182121e-004	-2.080545e-004
5.500601035113621e-004	-2.080533e-004
5.500686589337847e-004	-2.083590e-004
5.500744799220307e-004	-2.098059e-004
5.500809131298624e-004	-2.135011e-004
5.500848824197728e-004	-2.167156e-004
5.500899678264857e-004	-2.214000e-004
5.501000000000000e-004	-2.309056e-004
5.501010032173514e-004	-2.294691e-004
5.501030096520543e-004	-2.270013e-004
5.501070225214599e-004	-2.226893e-004
5.501150482602714e-004	-2.144161e-004
5.501252010108067e-004	-2.047689e-004
5.501327757780799e-004	-1.991933e-004
5.501387324297636e-004	-1.968011e-004
5.501438520842382e-004	-1.961825e-004
5.501489551406395e-004	-1.960962e-004
5.501525171759425e-004	-1.960895e-004
5.501574774429858e-004	-1.960974e-004
5.501673979770722e-004	-1.960947e-004
5.501801589318272e-004	-1.960945e-004
5.501876579222203e-004	-1.960941e-004
5.502000000000000e-004	-1.960925e-004
5.502004962555944e-004	-1.960827e-004
5.502014887667831e-004	-1.960769e-004
5.502034737891603e-004	-1.960759e-004
5.551000000000000e-004	-1.960756e-004
5.551010709540620e-004	-1.945943e-004
5.551032128621859e-004	-1.917037e-004
5.551074966784337e-004	-1.860460e-004
5.551160643109294e-004	-1.755453e-004
5.551316132445989e-004	-1.605116e-004
5.551381649780396e-004	-1.574858e-004
5.551444356592405e-004	-1.570827e-004
5.551487256729734e-004	-1.570785e-004
5.551536600161680e-004	-1.570809e-004
5.551635287025570e-004	-1.570799e-004
5.551802626272218e-004	-1.570797e-004
5.551866885816675e-004	-1.570781e-004
5.551880671099903e-004	-1.570796e-004
5.551899051477539e-004	-1.570795e-004
5.551935812232813e-004	-1.570793e-004
5.552000000000001e-004	-1.570790e-004
5.552004691273821e-004	-1.570698e-004
5.552014073821460e-004	-1.570649e-004
5.552032838916739e-004	-1.570644e-004
5.552713743802583e-004	-1.570643e-004
5.553394648688426e-004	-1.570642e-004
5.554075553574270e-004	-1.570641e-004
5.554756458460114e-004	-1.570641e-004
5.555437363345958e-004	-1.570641e-004
5.556118268231800e-004	-1.570641e-004
5.556799173117644e-004	-1.570642e-004
5.600000000000001e-004	-1.570642e-004
5.600004847750133e-004	-1.570258e-004
5.600014543250396e-004	-1.570043e-004
5.600033934250922e-004	-1.570014e-004
5.600072716251976e-004	-1.570002e-004
5.600150280254081e-004	-1.569994e-004
5.600266415545838e-004	-1.569983e-004
5.600399322703639e-004	-1.573732e-004
5.600472928181057e-004	-1.595539e-004
5.600537079654671e-004	-1.655686e-004
5.600590783776682e-004	-1.749286e-004
5.600648837463063e-004	-1.890012e-004
5.600698504426687e-004	-2.035481e-004
5.600750998393798e-004	-2.207935e-004
5.600789334816474e-004	-2.340932e-004
5.600844145752523e-004	-2.533002e-004
5.600898276759876e-004	-2.713714e-004
5.601000000000000e-004	-3.032061e-004
5.601008645442894e-004	-3.004926e-004
5.601025936328682e-004	-2.965506e-004
5.601060518100257e-004	-2.909831e-004
5.601113379082312e-004	-2.830751e-004
5.601168742449227e-004	-2.746604e-004
5.601279469183057e-004	-2.586486e-004
5.601500922650716e-004	-2.308890e-004
5.601586650188480e-004	-2.238994e-004
5.601643120225518e-004	-2.222508e-004
5.601711830080936e-004	-2.219317e-004
5.601751939045692e-004	-2.219239e-004
5.601802567448887e-004	-2.219280e-004
5.601903824255278e-004	-2.219260e-004
5.602000000000001e-004	-2.219392e-004
5.602004825496468e-004	-2.219192e-004
5.602014476489402e-004	-2.219074e-004
5.651000000000000e-004	-2.219067e-004
5.651007961449146e-004	-2.212045e-004
5.651023884347435e-004	-2.199172e-004
5.651055730144015e-004	-2.175709e-004
5.651119421737175e-004	-2.132197e-004
5.651177613958188e-004	-2.098840e-004
5.651220610274816e-004	-2.082959e-004
5.651259004211210e-004	-2.077125e-004
5.651302475658781e-004	-2.075600e-004
5.651334862051016e-004	-2.075449e-004
5.651376521362648e-004	-2.075470e-004
5.651454181634120e-004	-2.075463e-004
5.651609502177064e-004	-2.075461e-004
5.651689358914111e-004	-2.075458e-004
5.651849072388207e-004	-2.075454e-004
5.652000000000001e-004	-2.075402e-004
5.652005034259084e-004	-2.075325e-004
5.652015102777250e-004	-2.075280e-004
5.652035239813583e-004	-2.075266e-004
5.699593010971567e-004	-2.075263e-004
5.700000000000001e-004	-2.075265e-004
5.700004574597003e-004	-2.075162e-004
5.700013723791009e-004	-2.075096e-004
5.700032022179020e-004	-2.075079e-004
5.700068618955040e-004	-2.075074e-004
5.700141812507082e-004	-2.075072e-004
5.700258818173345e-004	-2.075069e-004
5.700390124470818e-004	-2.075066e-004
5.700596542410524e-004	-2.075061e-004
5.700680961997154e-004	-2.075050e-004
5.700734581835662e-004	-2.075975e-004
5.700776398312834e-004	-2.082128e-004
5.700824044868036e-004	-2.100006e-004
5.700854786101618e-004	-2.117698e-004
5.700899298279895e-004	-2.148139e-004
5.700915630653015e-004	-2.160000e-004
5.700948295399255e-004	-2.184256e-004
5.701000000000000e-004	-2.222370e-004
5.701005170460075e-004	-2.215603e-004
5.701015511380224e-004	-2.204479e-004
5.701036193220523e-004	-2.187597e-004
5.701077556901119e-004	-2.157632e-004
5.701143322922913e-004	-2.113935e-004
5.701274854966500e-004	-2.046764e-004
5.701342797603169e-004	-2.030185e-004
5.701413150124049e-004	-2.027204e-004
5.701463314311576e-004	-2.027089e-004
5.701520077322587e-004	-2.027160e-004
5.701633603344611e-004	-2.027117e-004
5.701772947955952e-004	-2.027116e-004
5.701867452559471e-004	-2.027110e-004
5.702000000000001e-004	-2.027194e-004
5.702005714542849e-004	-2.027017e-004
5.702017143628546e-004	-2.026911e-004
5.750162707369407e-004	-2.026906e-004
5.751000000000001e-004	-2.026914e-004
5.751008821402030e-004	-2.017344e-004
5.751026464206087e-004	-1.999325e-004
5.751061749814203e-004	-1.965433e-004
5.751132321030436e-004	-1.902429e-004
5.751228305457619e-004	-1.831824e-004
5.751279131984706e-004	-1.810479e-004
5.751324194571805e-004	-1.805120e-004
5.751370947607254e-004	-1.804350e-004
5.751403987590137e-004	-1.804294e-004
5.751449721089023e-004	-1.804349e-004
