#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A17
#Date Time: 2019-04-23 17:39:09.384
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -1 V
#Channel 2: Range: 1 V/div Offset: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0023291100000000001,4.5036900059345797,3.3008922662579758
-0.00232848,4.5073728562490452,3.3008922662579776
-0.0023278500000000002,4.5110557065635071,3.304574396536311
-0.0023272200000000001,4.5073728562490434,3.3082565268146458
-0.0023265899999999999,4.5073728562490416,3.3082565268146475
-0.0023259600000000002,4.5036900059345797,3.3119386570929805
-0.00232533,4.5073728562490434,3.3156207873713157
-0.0023247000000000003,4.5036900059345815,3.3156207873713157
-0.0023240700000000001,4.5036900059345797,3.3229850479279852
-0.00232344,4.5073728562490434,3.3193029176496505
-0.0023228100000000002,4.5073728562490434,3.3193029176496505
-0.0023221800000000001,4.5110557065635071,3.3266671782063204
-0.0023215499999999999,4.5073728562490416,3.3266671782063204
-0.0023209200000000002,4.5036900059345797,3.3266671782063204
-0.00232029,4.5073728562490434,3.3303493084846552
-0.0023196600000000003,4.5073728562490434,3.3340314387629886
-0.0023190300000000001,4.5073728562490434,3.3303493084846552
-0.0023184,4.5073728562490452,3.3413956993196581
-0.0023177700000000002,4.5110557065635071,3.3377135690413251
-0.0023171400000000001,4.5110557065635071,3.3340314387629904
-0.0023165099999999999,4.5073728562490434,3.3413956993196616
-0.0023158800000000002,4.5073728562490434,3.345077829597995
-0.00231525,4.5073728562490434,3.3487599598763298
-0.0023146200000000003,4.5073728562490434,3.3487599598763298
-0.0023139900000000001,4.5073728562490434,3.3524420901546645
-0.00231336,4.5036900059345797,3.3524420901546645
-0.0023127300000000003,4.5036900059345797,3.3487599598763298
-0.0023121000000000001,4.4963243053056514,3.3487599598763298
-0.0023114699999999999,4.5000071556201169,3.3524420901546645
-0.0023108400000000002,4.5036900059345797,3.3524420901546645
-0.00231021,4.5036900059345797,3.3598063507113345
-0.0023095800000000003,4.5073728562490416,3.3598063507113345
-0.0023089500000000002,4.5110557065635071,3.3598063507113345
-0.00230832,4.5073728562490434,3.3634884809896692
-0.0023076900000000003,4.5036900059345815,3.3598063507113363
-0.0023070600000000001,4.5000071556201151,3.3634884809896692
-0.0023064299999999999,4.5036900059345797,3.3671706112680062
-0.0023058000000000002,4.5036900059345797,3.3708527415463392
-0.00230517,4.5036900059345797,3.3671706112680044
-0.0023045400000000003,4.5073728562490416,3.3745348718246704
-0.0023039100000000002,4.5036900059345797,3.3745348718246739
-0.00230328,4.5110557065635071,3.3782170021030091
-0.0023026500000000003,4.5036900059345832,3.3818991323813421
-0.0023020200000000001,4.5073728562490434,3.3818991323813439
-0.0023013899999999999,4.5073728562490434,3.3855812626596786
-0.0023007600000000002,4.5073728562490434,3.3855812626596786
-0.0023001300000000001,4.5110557065635071,3.3929455232163486
-0.0022995000000000003,4.5110557065635071,3.3855812626596822
-0.0022988700000000002,4.5073728562490434,3.3929455232163486
-0.00229824,4.5073728562490434,3.3966276534946838
-0.0022976100000000003,4.5073728562490434,3.3966276534946838
-0.0022969800000000001,4.5073728562490434,3.4003097837730185
-0.00229635,4.5073728562490416,3.3966276534946838
-0.0022957200000000002,4.5036900059345797,3.3966276534946838
-0.0022950900000000001,4.5036900059345797,3.3966276534946838
-0.0022944599999999999,4.5073728562490434,3.4039919140513533
-0.0022938300000000002,4.5073728562490434,3.4039919140513533
-0.0022932,4.5073728562490434,3.4003097837730185
-0.0022925700000000003,4.5073728562490434,3.4039919140513515
-0.0022919400000000001,4.5073728562490434,3.4113561746080232
-0.00229131,4.5110557065635071,3.4187204351646931
-0.0022906800000000002,4.5110557065635071,3.4187204351646931
